split,item_id,item_idx,phase,base_graph_mean,fused_graph_mean,fused_graph_std,fused_density_gt_1e_6,fused_diag_mean,sparse_branch_density_gt_1e_6,sparse_branch_row_sum_error,local_delta_norm,last_warm_loss,config_name,selected_config_name,final_training_seconds,device
validation,198,134,Warm B,-0.1237025335431099,0.486462265253067,0.19818885624408722,1.0,1.0,0.3950617283950617,1.1920928955078125e-07,0.4608098268508911,0.6211428046226501,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,198,134,Warm C,-0.09625232964754105,0.49417316913604736,0.19596664607524872,1.0,1.0,0.4074074074074074,1.1920928955078125e-07,0.34552764892578125,0.4742439389228821,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,231,154,Cold,-0.0914091095328331,0.49466022849082947,0.19461114704608917,1.0,1.0,0.43209876543209874,1.1920928955078125e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,231,154,Warm A,-0.0812433511018753,0.4971834719181061,0.19271796941757202,1.0,1.0,0.4074074074074074,1.1920928955078125e-07,0.22314275801181793,0.6450762152671814,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,231,154,Warm B,-0.10786579549312592,0.4904012382030487,0.19711583852767944,1.0,1.0,0.38271604938271603,1.1920928955078125e-07,0.26497265696525574,0.6570613980293274,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,231,154,Warm C,-0.09306975454092026,0.49343571066856384,0.19403883814811707,1.0,1.0,0.3950617283950617,2.384185791015625e-07,0.38479083776474,0.6341692209243774,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,236,159,Cold,-0.08509663492441177,0.4961772859096527,0.19299498200416565,1.0,1.0,0.4567901234567901,2.384185791015625e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,236,159,Warm A,-0.07266229391098022,0.5002520680427551,0.19171878695487976,1.0,1.0,0.4444444444444444,1.1920928955078125e-07,0.23720300197601318,0.5818770527839661,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,236,159,Warm B,-0.05465487390756607,0.5047047138214111,0.1914898306131363,1.0,1.0,0.3950617283950617,2.384185791015625e-07,0.404676228761673,0.4708314538002014,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,236,159,Warm C,-0.06752580404281616,0.5016235113143921,0.19283221662044525,1.0,1.0,0.345679012345679,1.1920928955078125e-07,0.30288076400756836,0.6839140057563782,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,237,160,Cold,-0.07693181931972504,0.49836984276771545,0.1919282227754593,1.0,1.0,0.48148148148148145,2.384185791015625e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,237,160,Warm A,-0.05938906595110893,0.5031261444091797,0.19044102728366852,1.0,1.0,0.4567901234567901,2.384185791015625e-07,0.2271599918603897,0.5163815021514893,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,237,160,Warm B,-0.02936224266886711,0.510266900062561,0.18716779351234436,1.0,1.0,0.4074074074074074,1.1920928955078125e-07,0.4215211868286133,0.3866404592990875,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
