split,item_id,item_idx,phase,graph_sample_count,graph_mean,graph_std_within,graph_between_sample_std,graph_density_gt_0_5,graph_diag_mean,guidance_loss_mean,guidance_loss_last,sampling_seconds
evaluation,1858,1068,Cold,4,0.5575035214424133,0.17742855846881866,0.010739948600530624,0.5555555555555556,1.0,0.0,0.0,0.0017532280180603266
evaluation,1858,1068,Warm A,4,0.5569512844085693,0.17512616515159607,0.00809670239686966,0.5555555555555556,1.0,0.5385369956493378,0.5385005474090576,0.013892660033889115
evaluation,1858,1068,Warm B,4,0.5578001141548157,0.17372748255729675,0.0077406191267073154,0.5617283950617284,1.0,0.49483482042948407,0.49473077058792114,0.013570779003202915
evaluation,1858,1068,Warm C,4,0.5568245649337769,0.1749233603477478,0.009456831961870193,0.5555555555555556,1.0,0.6058290104071299,0.6057788133621216,0.01351196801988408
evaluation,1862,1069,Cold,4,0.5578836798667908,0.17539556324481964,0.010459605604410172,0.5679012345679012,1.0,0.0,0.0,0.0017420589574612677
evaluation,1862,1069,Warm A,4,0.5576895475387573,0.17573967576026917,0.009445755742490292,0.5432098765432098,1.0,0.3632684995730718,0.362791508436203,0.013555257988628
evaluation,1862,1069,Warm B,4,0.5582494735717773,0.17543010413646698,0.009922320023179054,0.5493827160493827,1.0,0.38495761156082153,0.38467809557914734,0.013455638021696359
evaluation,1862,1069,Warm C,4,0.5559903383255005,0.17630229890346527,0.0077790310606360435,0.5555555555555556,1.0,0.3888474454482396,0.38863450288772583,0.013737243018113077
evaluation,1863,1070,Cold,4,0.5547579526901245,0.17682529985904694,0.008342527784407139,0.5308641975308642,1.0,0.0,0.0,0.001733233977574855
evaluation,1863,1070,Warm A,4,0.5584119558334351,0.17660383880138397,0.009723491035401821,0.5432098765432098,1.0,0.7641917169094086,0.7635712027549744,0.013639570970553905
evaluation,1863,1070,Warm B,4,0.5546870827674866,0.1753147691488266,0.0063417935743927956,0.5246913580246914,1.0,0.7662256360054016,0.7658980488777161,0.013362342026084661
evaluation,1863,1070,Warm C,4,0.5547107458114624,0.17532320320606232,0.008705171756446362,0.5432098765432098,1.0,0.8538044889767965,0.853278636932373,0.013488705968484282
evaluation,1866,1071,Cold,4,0.5553934574127197,0.1770159900188446,0.011388297192752361,0.5432098765432098,1.0,0.0,0.0,0.0017493169871158898
evaluation,1866,1071,Warm A,4,0.5553690791130066,0.17626048624515533,0.008206471800804138,0.5370370370370371,1.0,0.6310568451881409,0.630929708480835,0.013686269987374544
evaluation,1866,1071,Warm B,4,0.5546466112136841,0.17554494738578796,0.008284896612167358,0.5246913580246914,1.0,0.7514034410317739,0.7509596347808838,0.013372000015806407
evaluation,1866,1071,Warm C,4,0.5571946501731873,0.1767880916595459,0.007715944666415453,0.5432098765432098,1.0,0.7615414261817932,0.7613365650177002,0.01346249901689589
evaluation,1870,1072,Cold,4,0.557895302772522,0.17387545108795166,0.00894575659185648,0.5617283950617284,1.0,0.0,0.0,0.0017497660010121763
evaluation,1870,1072,Warm A,4,0.5568378567695618,0.1765267252922058,0.009403642266988754,0.5493827160493827,1.0,0.6382706562678019,0.6382044553756714,0.013592707982752472
evaluation,1870,1072,Warm B,4,0.556351363658905,0.17615415155887604,0.008073288016021252,0.5617283950617284,1.0,0.6242376069227854,0.6242302656173706,0.013595910975709558
evaluation,1870,1072,Warm C,4,0.5565756559371948,0.17530931532382965,0.009465985931456089,0.5493827160493827,1.0,0.6000744303067526,0.6000528931617737,0.013402648968622088
evaluation,1875,1074,Cold,4,0.5557414889335632,0.17646867036819458,0.008061391301453114,0.5617283950617284,1.0,0.0,0.0,0.0017480379901826382
evaluation,1875,1074,Warm A,4,0.5555561184883118,0.17745937407016754,0.007465209346264601,0.5493827160493827,1.0,0.792251875003179,0.7920483350753784,0.013437343994155526
evaluation,1875,1074,Warm B,4,0.5533087253570557,0.17519810795783997,0.007650513201951981,0.5432098765432098,1.0,0.774302194515864,0.7741546630859375,0.013600275968201458
evaluation,1875,1074,Warm C,4,0.5537940859794617,0.17686526477336884,0.00886339321732521,0.5493827160493827,1.0,0.7806602021058401,0.7805030345916748,0.013526591996196657
evaluation,1881,1076,Cold,4,0.5573832988739014,0.1766810566186905,0.008316777646541595,0.5432098765432098,1.0,0.0,0.0,0.0017506239819340408
evaluation,1881,1076,Warm A,4,0.5544171333312988,0.17439796030521393,0.007888364605605602,0.5555555555555556,1.0,0.8286225994427999,0.8283698558807373,0.013531761011108756
evaluation,1881,1076,Warm B,4,0.5549107789993286,0.17515665292739868,0.006423139479011297,0.5246913580246914,1.0,0.8602711955706278,0.8597887754440308,0.0132975370506756
evaluation,1881,1076,Warm C,4,0.5560846328735352,0.17451854050159454,0.009778658859431744,0.5493827160493827,1.0,0.73318679134051,0.7330043315887451,0.013529093004763126
