split,variant,item_id,item_idx,phase,base_graph_mean,graph_density_gt_1e_6,graph_row_sum_error,local_delta_norm,last_warm_loss,tuning_seconds,final_training_seconds,device
validation,emerg_exact_topk,252,167,Warm C,-0.009773447178304195,0.4444444444444444,5.960464477539063e-08,0.28180399537086487,0.5954141616821289,0.6323188639944419,,cuda
validation,emerg_exact_topk,276,185,Cold,-0.007724107708781958,0.4444444444444444,0.0,0.0,0.0,0.6323188639944419,,cuda
validation,emerg_exact_topk,276,185,Warm A,-0.0074358354322612286,0.4444444444444444,1.1920928955078125e-07,0.164811372756958,0.5404248237609863,0.6323188639944419,,cuda
validation,emerg_exact_topk,276,185,Warm B,-0.007753865793347359,0.4444444444444444,0.0,0.27814391255378723,0.4415467381477356,0.6323188639944419,,cuda
validation,emerg_exact_topk,276,185,Warm C,-0.008324883878231049,0.4444444444444444,1.1920928955078125e-07,0.39264196157455444,0.4793747067451477,0.6323188639944419,,cuda
validation,emerg_exact_topk,281,188,Cold,-0.007717711851000786,0.4444444444444444,1.1920928955078125e-07,0.0,0.0,0.6323188639944419,,cuda
validation,emerg_exact_topk,281,188,Warm A,-0.007435172330588102,0.4444444444444444,5.960464477539063e-08,0.1593199372291565,0.548254668712616,0.6323188639944419,,cuda
validation,emerg_exact_topk,281,188,Warm B,-0.007365891244262457,0.4444444444444444,5.960464477539063e-08,0.20012791454792023,0.6552132964134216,0.6323188639944419,,cuda
validation,emerg_exact_topk,281,188,Warm C,-0.009126572869718075,0.4444444444444444,1.1920928955078125e-07,0.23364315927028656,0.7092421650886536,0.6323188639944419,,cuda
validation,emerg_exact_topk,300,197,Cold,-0.0076865702867507935,0.4444444444444444,1.1920928955078125e-07,0.0,0.0,0.6323188639944419,,cuda
validation,emerg_exact_topk,300,197,Warm A,-0.008921334519982338,0.4444444444444444,5.960464477539063e-08,0.15693232417106628,0.6185269355773926,0.6323188639944419,,cuda
validation,emerg_exact_topk,300,197,Warm B,-0.008541378192603588,0.4444444444444444,5.960464477539063e-08,0.2649243175983429,0.5474245548248291,0.6323188639944419,,cuda
validation,emerg_exact_topk,300,197,Warm C,-0.00937923789024353,0.4444444444444444,5.960464477539063e-08,0.3318535089492798,0.5276505351066589,0.6323188639944419,,cuda
validation,emerg_exact_topk,306,201,Cold,-0.007636385969817638,0.4444444444444444,0.0,0.0,0.0,0.6323188639944419,,cuda
validation,emerg_exact_topk,306,201,Warm A,-0.007923688739538193,0.4444444444444444,0.0,0.16210675239562988,0.474271297454834,0.6323188639944419,,cuda
validation,emerg_exact_topk,306,201,Warm B,-0.007776882033795118,0.4444444444444444,0.0,0.26254916191101074,0.3859683871269226,0.6323188639944419,,cuda
validation,emerg_exact_topk,306,201,Warm C,-0.00876059103757143,0.4444444444444444,5.960464477539063e-08,0.33730706572532654,0.4221816956996918,0.6323188639944419,,cuda
validation,emerg_exact_topk,322,212,Cold,-0.007709597237408161,0.4444444444444444,5.960464477539063e-08,0.0,0.0,0.6323188639944419,,cuda
validation,emerg_exact_topk,322,212,Warm A,-0.009005589410662651,0.4444444444444444,5.960464477539063e-08,0.15943430364131927,0.6415640115737915,0.6323188639944419,,cuda
validation,emerg_exact_topk,322,212,Warm B,-0.010599751956760883,0.4444444444444444,5.960464477539063e-08,0.28412988781929016,0.595717191696167,0.6323188639944419,,cuda
validation,emerg_exact_topk,322,212,Warm C,-0.011186365969479084,0.4444444444444444,0.0,0.3206920921802521,0.630472719669342,0.6323188639944419,,cuda
validation,emerg_exact_topk,349,230,Cold,-0.00759943388402462,0.4444444444444444,5.960464477539063e-08,0.0,0.0,0.6323188639944419,,cuda
validation,emerg_exact_topk,349,230,Warm A,-0.006811466533690691,0.4444444444444444,5.960464477539063e-08,0.16529519855976105,0.5602107048034668,0.6323188639944419,,cuda
validation,emerg_exact_topk,349,230,Warm B,-0.007140542380511761,0.4444444444444444,5.960464477539063e-08,0.23252880573272705,0.5838173031806946,0.6323188639944419,,cuda
validation,emerg_exact_topk,349,230,Warm C,-0.007263226434588432,0.4444444444444444,5.960464477539063e-08,0.293708860874176,0.5800359845161438,0.6323188639944419,,cuda
validation,emerg_exact_topk,350,231,Cold,-0.00768907880410552,0.4444444444444444,0.0,0.0,0.0,0.6323188639944419,,cuda
validation,emerg_exact_topk,350,231,Warm A,-0.0072363195940852165,0.4444444444444444,5.960464477539063e-08,0.16369640827178955,0.5924673080444336,0.6323188639944419,,cuda
validation,emerg_exact_topk,350,231,Warm B,-0.007277998141944408,0.4444444444444444,1.1920928955078125e-07,0.2637106776237488,0.5584278106689453,0.6323188639944419,,cuda
validation,emerg_exact_topk,350,231,Warm C,-0.007104905322194099,0.4444444444444444,5.960464477539063e-08,0.27739399671554565,0.6197823882102966,0.6323188639944419,,cuda
validation,emerg_exact_topk,362,242,Cold,-0.007571951020509005,0.4444444444444444,5.960464477539063e-08,0.0,0.0,0.6323188639944419,,cuda
validation,emerg_exact_topk,362,242,Warm A,-0.009032545611262321,0.4444444444444444,5.960464477539063e-08,0.15869861841201782,0.6334978342056274,0.6323188639944419,,cuda
validation,emerg_exact_topk,362,242,Warm B,-0.00961393304169178,0.4444444444444444,5.960464477539063e-08,0.20525510609149933,0.752403199672699,0.6323188639944419,,cuda
validation,emerg_exact_topk,362,242,Warm C,-0.007935927249491215,0.4444444444444444,5.960464477539063e-08,0.23200015723705292,0.49233657121658325,0.6323188639944419,,cuda
validation,emerg_exact_topk,364,244,Cold,-0.007624426856637001,0.4444444444444444,1.1920928955078125e-07,0.0,0.0,0.6323188639944419,,cuda
validation,emerg_exact_topk,364,244,Warm A,-0.007339966017752886,0.4444444444444444,5.960464477539063e-08,0.16237545013427734,0.5644898414611816,0.6323188639944419,,cuda
validation,emerg_exact_topk,364,244,Warm B,-0.00820366945117712,0.4444444444444444,1.1920928955078125e-07,0.18121744692325592,0.6563197374343872,0.6323188639944419,,cuda
validation,emerg_exact_topk,364,244,Warm C,-0.006971941329538822,0.4444444444444444,5.960464477539063e-08,0.2536928951740265,0.474508672952652,0.6323188639944419,,cuda
validation,emerg_exact_topk,366,246,Cold,-0.007458154112100601,0.4444444444444444,5.960464477539063e-08,0.0,0.0,0.6323188639944419,,cuda
validation,emerg_exact_topk,366,246,Warm A,-0.0067238654009997845,0.4444444444444444,0.0,0.1488293558359146,0.6362563967704773,0.6323188639944419,,cuda
validation,emerg_exact_topk,366,246,Warm B,-0.006784122437238693,0.4444444444444444,1.1920928955078125e-07,0.22781090438365936,0.5532861351966858,0.6323188639944419,,cuda
validation,emerg_exact_topk,366,246,Warm C,-0.006876695901155472,0.4444444444444444,1.1920928955078125e-07,0.23020702600479126,0.6437768340110779,0.6323188639944419,,cuda
validation,emerg_exact_topk,379,257,Cold,-0.0075197983533144,0.4444444444444444,5.960464477539063e-08,0.0,0.0,0.6323188639944419,,cuda
validation,emerg_exact_topk,379,257,Warm A,-0.006875614169985056,0.4444444444444444,1.1920928955078125e-07,0.1615089625120163,0.5585771799087524,0.6323188639944419,,cuda
validation,emerg_exact_topk,379,257,Warm B,-0.0070466636680066586,0.4444444444444444,5.960464477539063e-08,0.27244147658348083,0.45035725831985474,0.6323188639944419,,cuda
validation,emerg_exact_topk,379,257,Warm C,-0.0073439013212919235,0.4444444444444444,5.960464477539063e-08,0.3279098570346832,0.5449265241622925,0.6323188639944419,,cuda
validation,emerg_exact_topk,381,259,Cold,-0.007646583486348391,0.4444444444444444,5.960464477539063e-08,0.0,0.0,0.6323188639944419,,cuda
validation,emerg_exact_topk,381,259,Warm A,-0.00786230992525816,0.4444444444444444,5.960464477539063e-08,0.15965311229228973,1.015114426612854,0.6323188639944419,,cuda
validation,emerg_exact_topk,381,259,Warm B,-0.008780194446444511,0.4444444444444444,5.960464477539063e-08,0.2707638740539551,0.6462024450302124,0.6323188639944419,,cuda
validation,emerg_exact_topk,381,259,Warm C,-0.008161444216966629,0.4444444444444444,0.0,0.2917322516441345,0.5539820194244385,0.6323188639944419,,cuda
validation,emerg_exact_topk,413,270,Cold,-0.0076705277897417545,0.4444444444444444,5.960464477539063e-08,0.0,0.0,0.6323188639944419,,cuda
validation,emerg_exact_topk,413,270,Warm A,-0.007001394871622324,0.4444444444444444,1.1920928955078125e-07,0.16158312559127808,0.527550995349884,0.6323188639944419,,cuda
validation,emerg_exact_topk,413,270,Warm B,-0.006503446493297815,0.4444444444444444,1.1920928955078125e-07,0.2870502769947052,0.5429059863090515,0.6323188639944419,,cuda
validation,emerg_exact_topk,413,270,Warm C,-0.007150959689170122,0.4444444444444444,1.1920928955078125e-07,0.39091354608535767,0.523121178150177,0.6323188639944419,,cuda
validation,emerg_exact_topk,423,278,Cold,-0.0076283118687570095,0.4444444444444444,0.0,0.0,0.0,0.6323188639944419,,cuda
validation,emerg_exact_topk,423,278,Warm A,-0.007218783255666494,0.4444444444444444,5.960464477539063e-08,0.16143488883972168,0.5504244565963745,0.6323188639944419,,cuda
validation,emerg_exact_topk,423,278,Warm B,-0.0072053950279951096,0.4444444444444444,1.1920928955078125e-07,0.2814538776874542,0.6564452052116394,0.6323188639944419,,cuda
validation,emerg_exact_topk,423,278,Warm C,-0.008443394675850868,0.4444444444444444,5.960464477539063e-08,0.36031824350357056,0.5527517199516296,0.6323188639944419,,cuda
validation,emerg_exact_topk,432,286,Cold,-0.007687825709581375,0.4444444444444444,5.960464477539063e-08,0.0,0.0,0.6323188639944419,,cuda
validation,emerg_exact_topk,432,286,Warm A,-0.0068547697737813,0.4444444444444444,0.0,0.16005949676036835,0.5324761271476746,0.6323188639944419,,cuda
validation,emerg_exact_topk,432,286,Warm B,-0.006651983596384525,0.4444444444444444,1.1920928955078125e-07,0.2891795039176941,0.48317956924438477,0.6323188639944419,,cuda
validation,emerg_exact_topk,432,286,Warm C,-0.00698484294116497,0.4444444444444444,5.960464477539063e-08,0.3966384828090668,0.49912095069885254,0.6323188639944419,,cuda
validation,emerg_exact_topk,441,293,Cold,-0.007660126779228449,0.4444444444444444,1.1920928955078125e-07,0.0,0.0,0.6323188639944419,,cuda
validation,emerg_exact_topk,441,293,Warm A,-0.006338393781334162,0.4444444444444444,5.960464477539063e-08,0.14717356860637665,0.6697536706924438,0.6323188639944419,,cuda
validation,emerg_exact_topk,441,293,Warm B,-0.005835683085024357,0.4444444444444444,5.960464477539063e-08,0.22210469841957092,0.6196013689041138,0.6323188639944419,,cuda
validation,emerg_exact_topk,441,293,Warm C,-0.0058828359469771385,0.4444444444444444,5.960464477539063e-08,0.2197025716304779,0.5505990982055664,0.6323188639944419,,cuda
validation,emerg_exact_topk,442,294,Cold,-0.007544872350990772,0.4444444444444444,1.1920928955078125e-07,0.0,0.0,0.6323188639944419,,cuda
