split,item_id,item_idx,phase,base_graph_mean,fused_graph_mean,fused_graph_std,fused_density_gt_1e_6,fused_diag_mean,sparse_branch_density_gt_1e_6,sparse_branch_row_sum_error,local_delta_norm,last_warm_loss,config_name,selected_config_name,final_training_seconds,device
validation,2759,1679,Warm B,-0.06907324492931366,0.4994850754737854,0.19716405868530273,1.0,1.0,0.37037037037037035,1.1920928955078125e-07,0.13750796020030975,0.7104312181472778,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2759,1679,Warm C,-0.08260470628738403,0.4961698055267334,0.19935834407806396,1.0,1.0,0.32098765432098764,1.1920928955078125e-07,0.28863969445228577,0.6868689656257629,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2791,1699,Cold,-0.03862017020583153,0.5062175989151001,0.18769899010658264,1.0,1.0,0.43209876543209874,5.960464477539063e-08,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2791,1699,Warm A,-0.03643351048231125,0.5069051384925842,0.18886961042881012,1.0,1.0,0.43209876543209874,2.384185791015625e-07,0.23740844428539276,0.6487200856208801,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2791,1699,Warm B,-0.006354484241455793,0.5139521360397339,0.18869641423225403,1.0,1.0,0.3950617283950617,2.384185791015625e-07,0.32699453830718994,0.5951963067054749,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2791,1699,Warm C,0.02028263732790947,0.5195624232292175,0.1871558427810669,1.0,1.0,0.35802469135802467,1.1920928955078125e-07,0.4853164553642273,0.354250431060791,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2792,1700,Cold,-0.041631948202848434,0.5055550336837769,0.18898634612560272,1.0,1.0,0.43209876543209874,2.384185791015625e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2792,1700,Warm A,-0.053439151495695114,0.5020393133163452,0.1903616338968277,1.0,1.0,0.43209876543209874,1.1920928955078125e-07,0.24774180352687836,0.48823317885398865,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2792,1700,Warm B,-0.05428347736597061,0.5026561617851257,0.19036082923412323,1.0,1.0,0.41975308641975306,1.1920928955078125e-07,0.2706984281539917,0.48241105675697327,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2792,1700,Warm C,-0.07120072096586227,0.49806806445121765,0.19414713978767395,1.0,1.0,0.41975308641975306,1.1920928955078125e-07,0.42728206515312195,0.5899133682250977,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2797,1705,Cold,-0.04374008625745773,0.5049794316291809,0.19017936289310455,1.0,1.0,0.3950617283950617,1.1920928955078125e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2797,1705,Warm A,-0.028777599334716797,0.5091533660888672,0.19177356362342834,1.0,1.0,0.37037037037037035,2.384185791015625e-07,0.22672004997730255,0.5100651383399963,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2797,1705,Warm B,-0.038449645042419434,0.5065491199493408,0.1916913241147995,1.0,1.0,0.37037037037037035,1.1920928955078125e-07,0.3406592905521393,0.5577113628387451,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2797,1705,Warm C,-0.06361943483352661,0.5005652904510498,0.1911144107580185,1.0,1.0,0.4074074074074074,1.7881393432617188e-07,0.3825199007987976,0.648006796836853,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2804,1711,Cold,-0.031758856028318405,0.5085754990577698,0.19483515620231628,1.0,1.0,0.32098765432098764,2.384185791015625e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2804,1711,Warm A,-0.004474753979593515,0.5148159861564636,0.1958840936422348,1.0,1.0,0.25925925925925924,5.960464477539063e-08,0.2604662775993347,0.41733914613723755,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2804,1711,Warm B,0.026720862835645676,0.5214858055114746,0.1950702965259552,1.0,1.0,0.25925925925925924,5.960464477539063e-08,0.49024879932403564,0.3796416223049164,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2804,1711,Warm C,-0.001386404735967517,0.515738308429718,0.19287720322608948,1.0,1.0,0.2716049382716049,1.1920928955078125e-07,0.28149011731147766,0.5579437017440796,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2808,1715,Cold,-0.04531432315707207,0.5039495825767517,0.18702320754528046,1.0,1.0,0.49382716049382713,2.384185791015625e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2808,1715,Warm A,-0.051543913781642914,0.5022964477539062,0.18836337327957153,1.0,1.0,0.5185185185185185,1.7881393432617188e-07,0.24655432999134064,0.3261907994747162,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2808,1715,Warm B,-0.03762456402182579,0.5068000555038452,0.18995389342308044,1.0,1.0,0.4074074074074074,2.384185791015625e-07,0.36087435483932495,0.28057631850242615,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2808,1715,Warm C,-0.02848648652434349,0.5092233419418335,0.1910882294178009,1.0,1.0,0.345679012345679,1.1920928955078125e-07,0.4295481741428375,0.26939475536346436,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2815,1716,Cold,-0.033289581537246704,0.507138729095459,0.18646354973316193,1.0,1.0,0.48148148148148145,1.1920928955078125e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2815,1716,Warm A,-0.05721724405884743,0.4998322129249573,0.18685150146484375,1.0,1.0,0.49382716049382713,1.7881393432617188e-07,0.23932760953903198,0.6946694254875183,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
validation,2815,1716,Warm B,-0.06361926347017288,0.49776411056518555,0.18809723854064941,1.0,1.0,0.49382716049382713,1.1920928955078125e-07,0.4087664783000946,0.3733924329280853,cfg02_G3_D32,cfg02_G3_D32,2.2475399800459854,cuda
