split,item_id,item_idx,phase,graph_sample_count,graph_mean,graph_std_within,graph_between_sample_std,graph_density_gt_0_5,graph_diag_mean,guidance_loss_mean,guidance_loss_last,sampling_seconds
validation,364,244,Warm C,4,0.5562833547592163,0.17700175940990448,0.006352855823934078,0.5493827160493827,1.0,0.6205840508143107,0.6204125285148621,0.015043674036860466
validation,366,246,Cold,4,0.5567399859428406,0.1751219928264618,0.00828215479850769,0.5432098765432098,1.0,0.0,0.0,0.0017769059631973505
validation,366,246,Warm A,4,0.5551542043685913,0.17783516645431519,0.008200123906135559,0.5185185185185185,1.0,0.6529457370440165,0.6528908014297485,0.014872945961542428
validation,366,246,Warm B,4,0.5563392043113708,0.17648838460445404,0.0057970318011939526,0.5185185185185185,1.0,0.6563868721326193,0.6563295125961304,0.015213489008601755
validation,366,246,Warm C,4,0.556036114692688,0.177378311753273,0.007270607631653547,0.5246913580246914,1.0,0.6459173460801443,0.6458425521850586,0.014944477996323258
validation,379,257,Cold,4,0.5553136467933655,0.175824373960495,0.006774317938834429,0.5185185185185185,1.0,0.0,0.0,0.0017878060461953282
validation,379,257,Warm A,4,0.5548232793807983,0.17629674077033997,0.00672542629763484,0.5246913580246914,1.0,0.44003402690092724,0.43993306159973145,0.014961141045205295
validation,379,257,Warm B,4,0.5550926327705383,0.17692306637763977,0.008306898176670074,0.5,1.0,0.4738623946905136,0.47376951575279236,0.014992743963375688
validation,379,257,Warm C,4,0.5572019815444946,0.1763533055782318,0.010887771844863892,0.5370370370370371,1.0,0.49991308649381,0.4997871518135071,0.015100518998224288
validation,381,259,Cold,4,0.5556698441505432,0.17692692577838898,0.009623009711503983,0.5061728395061729,1.0,0.0,0.0,0.001782876963261515
validation,381,259,Warm A,4,0.5555796027183533,0.17796756327152252,0.007171333767473698,0.5123456790123457,1.0,1.2404688795407612,1.2397034168243408,0.014961890992708504
validation,381,259,Warm B,4,0.5560586452484131,0.17629621922969818,0.007614385336637497,0.5185185185185185,1.0,0.9983924428621928,0.9980145692825317,0.01487335900310427
