split,item_id,item_idx,phase,graph_sample_count,graph_mean,graph_std_within,graph_between_sample_std,graph_density_gt_0_5,graph_diag_mean,guidance_loss_mean,guidance_loss_last,sampling_seconds
validation,432,286,Warm B,4,0.5636258721351624,0.17275375127792358,0.007119349669665098,0.5987654320987654,1.0,0.5781262814998627,0.5780109167098999,0.0146650510141626
validation,432,286,Warm C,4,0.5614780783653259,0.17316201329231262,0.01140553131699562,0.5679012345679012,1.0,0.6003770728905996,0.6002804040908813,0.014479202043730766
validation,441,293,Cold,4,0.559869110584259,0.1733071357011795,0.008104567416012287,0.5802469135802469,1.0,0.0,0.0,0.0017600680002942681
validation,441,293,Warm A,4,0.5599328279495239,0.1728392392396927,0.007547813467681408,0.5740740740740741,1.0,0.6910502513249716,0.6909579038619995,0.01454310299595818
validation,441,293,Warm B,4,0.5609787106513977,0.17145143449306488,0.01076801959425211,0.5679012345679012,1.0,0.6569950779279073,0.6569544076919556,0.014608763973228633
validation,441,293,Warm C,4,0.5603178143501282,0.17406226694583893,0.011548534035682678,0.5925925925925926,1.0,0.6356274386247,0.6355725526809692,0.014521335950121284
validation,442,294,Cold,4,0.562770426273346,0.17256690561771393,0.008172644302248955,0.5987654320987654,1.0,0.0,0.0,0.0017416710034012794
validation,442,294,Warm A,4,0.5621339082717896,0.1712728589773178,0.007513793185353279,0.5925925925925926,1.0,0.40549610555171967,0.4053415060043335,0.014567090023774654
validation,442,294,Warm B,4,0.560977578163147,0.17413796484470367,0.01005711778998375,0.5679012345679012,1.0,0.40623986224333447,0.40610408782958984,0.014690941956359893
validation,442,294,Warm C,4,0.5622943043708801,0.17255449295043945,0.00737043796107173,0.6049382716049383,1.0,0.4564283639192581,0.4563361704349518,0.014535341993905604
validation,448,298,Cold,4,0.559276819229126,0.17329184710979462,0.00940653681755066,0.5864197530864198,1.0,0.0,0.0,0.0017492619808763266
validation,448,298,Warm A,4,0.560990035533905,0.172962948679924,0.010849498212337494,0.6049382716049383,1.0,0.6535335779190063,0.6533734202384949,0.014622438990045339
validation,448,298,Warm B,4,0.560245156288147,0.17469319701194763,0.010462915524840355,0.5864197530864198,1.0,0.6373504002888998,0.637281596660614,0.01455871103098616
validation,448,298,Warm C,4,0.5612318515777588,0.17239418625831604,0.00891504343599081,0.5864197530864198,1.0,0.6540249784787496,0.6539014577865601,0.01451932598138228
validation,464,310,Cold,4,0.5619447231292725,0.17266982793807983,0.009139476343989372,0.5802469135802469,1.0,0.0,0.0,0.0017415010370314121
validation,464,310,Warm A,4,0.5603460669517517,0.17188049852848053,0.007881850004196167,0.5864197530864198,1.0,0.578091969092687,0.5778538584709167,0.014496271032840014
validation,464,310,Warm B,4,0.5608797669410706,0.17137400805950165,0.007695749402046204,0.5864197530864198,1.0,0.6473856568336487,0.6471506357192993,0.014462706982158124
validation,464,310,Warm C,4,0.5615717768669128,0.17325693368911743,0.007969232276082039,0.5864197530864198,1.0,0.6315711637338003,0.6314016580581665,0.014417615020647645
validation,468,313,Cold,4,0.5607812404632568,0.17150530219078064,0.010932999663054943,0.6049382716049383,1.0,0.0,0.0,0.0017492949846200645
