split,item_id,item_idx,phase,base_graph_mean,fused_graph_mean,fused_graph_std,fused_density_gt_1e_6,fused_diag_mean,sparse_branch_density_gt_1e_6,sparse_branch_row_sum_error,local_delta_norm,last_warm_loss,config_name,selected_config_name,final_training_seconds,device
evaluation,1938,1109,Warm B,-0.05029707029461861,0.503286600112915,0.19196666777133942,1.0,1.0,0.38271604938271603,1.7881393432617188e-07,0.42072856426239014,0.5783287882804871,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1938,1109,Warm C,-0.02672116458415985,0.5095576643943787,0.19045387208461761,1.0,1.0,0.4074074074074074,2.384185791015625e-07,0.2657921016216278,0.42177626490592957,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1940,1111,Cold,-0.005749772302806377,0.5144022703170776,0.18747596442699432,1.0,1.0,0.38271604938271603,2.384185791015625e-07,0.0,0.0,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1940,1111,Warm A,0.005180736538022757,0.5171736478805542,0.18711383640766144,1.0,1.0,0.41975308641975306,2.384185791015625e-07,0.21598850190639496,0.4204748570919037,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1940,1111,Warm B,0.012796035967767239,0.5194945931434631,0.18654248118400574,1.0,1.0,0.37037037037037035,1.1920928955078125e-07,0.2519667148590088,0.4183637797832489,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1940,1111,Warm C,-0.023238345980644226,0.511275589466095,0.18764735758304596,1.0,1.0,0.4567901234567901,1.1920928955078125e-07,0.19735024869441986,0.7158434987068176,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1941,1112,Cold,-0.0011167991906404495,0.5154662132263184,0.18732842803001404,1.0,1.0,0.41975308641975306,2.980232238769531e-07,0.0,0.0,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1941,1112,Warm A,0.019359318539500237,0.5204393863677979,0.1847761869430542,1.0,1.0,0.3950617283950617,2.384185791015625e-07,0.2514652609825134,0.3593038022518158,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1941,1112,Warm B,0.03875201568007469,0.5243737697601318,0.1851961761713028,1.0,1.0,0.37037037037037035,1.1920928955078125e-07,0.41112419962882996,0.4056546688079834,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1941,1112,Warm C,0.007337457034736872,0.5174818634986877,0.1858166605234146,1.0,1.0,0.38271604938271603,1.7881393432617188e-07,0.24645063281059265,0.5877892971038818,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1942,1113,Cold,-0.0030905609019100666,0.5149537920951843,0.187788188457489,1.0,1.0,0.4074074074074074,1.1920928955078125e-07,0.0,0.0,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1942,1113,Warm A,0.0225977823138237,0.5211040377616882,0.1851373314857483,1.0,1.0,0.3950617283950617,2.384185791015625e-07,0.2573077380657196,0.2852855622768402,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1942,1113,Warm B,-0.0024347230792045593,0.5153717994689941,0.1867327094078064,1.0,1.0,0.38271604938271603,1.1920928955078125e-07,0.12454990297555923,0.5281478762626648,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1942,1113,Warm C,0.024198153987526894,0.5214685797691345,0.1858556717634201,1.0,1.0,0.37037037037037035,2.384185791015625e-07,0.289501816034317,0.2701919972896576,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1943,1114,Cold,-0.005580622237175703,0.5144461989402771,0.18698526918888092,1.0,1.0,0.41975308641975306,2.384185791015625e-07,0.0,0.0,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1943,1114,Warm A,-0.03954530134797096,0.5059939026832581,0.18901212513446808,1.0,1.0,0.43209876543209874,1.1920928955078125e-07,0.2547341287136078,0.7143167853355408,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1943,1114,Warm B,-0.06441527605056763,0.49930280447006226,0.19051526486873627,1.0,1.0,0.4444444444444444,1.1920928955078125e-07,0.4507179856300354,0.6970621347427368,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1943,1114,Warm C,-0.044528380036354065,0.504483699798584,0.189783975481987,1.0,1.0,0.43209876543209874,2.384185791015625e-07,0.3017750680446625,0.5540120005607605,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1948,1119,Cold,-0.026161782443523407,0.5084202885627747,0.18737848103046417,1.0,1.0,0.4691358024691358,2.384185791015625e-07,0.0,0.0,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1948,1119,Warm A,-0.050407104194164276,0.5019155144691467,0.18976238369941711,1.0,1.0,0.4444444444444444,1.1920928955078125e-07,0.22482715547084808,0.5280868411064148,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1948,1119,Warm B,-0.053676456212997437,0.5014033317565918,0.19097767770290375,1.0,1.0,0.43209876543209874,2.384185791015625e-07,0.3096083998680115,0.5316373109817505,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1948,1119,Warm C,-0.06287933886051178,0.4982750117778778,0.19050291180610657,1.0,1.0,0.4444444444444444,5.960464477539063e-08,0.35652267932891846,0.6853708028793335,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1966,1137,Cold,-0.0634685531258583,0.4981951415538788,0.18884426355361938,1.0,1.0,0.5185185185185185,2.384185791015625e-07,0.0,0.0,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1966,1137,Warm A,-0.06815768778324127,0.4961325526237488,0.1898152381181717,1.0,1.0,0.5061728395061729,1.1920928955078125e-07,0.24383336305618286,0.6469871997833252,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1966,1137,Warm B,-0.0732390359044075,0.49509963393211365,0.19043734669685364,1.0,1.0,0.49382716049382713,1.1920928955078125e-07,0.3388708531856537,0.6145519614219666,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1966,1137,Warm C,-0.058836691081523895,0.4978656470775604,0.18926522135734558,1.0,1.0,0.5432098765432098,1.1920928955078125e-07,0.30752280354499817,0.6014140248298645,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1975,1145,Cold,-0.045937150716781616,0.5032015442848206,0.18699528276920319,1.0,1.0,0.5185185185185185,1.1920928955078125e-07,0.0,0.0,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1975,1145,Warm A,-0.022775106132030487,0.5098505616188049,0.18582500517368317,1.0,1.0,0.48148148148148145,1.1920928955078125e-07,0.2520546615123749,0.4611507058143616,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1975,1145,Warm B,-0.03658042103052139,0.5071268677711487,0.18734249472618103,1.0,1.0,0.4691358024691358,1.1920928955078125e-07,0.2905408442020416,0.3856615126132965,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1975,1145,Warm C,-0.05081288143992424,0.5039953589439392,0.1909276843070984,1.0,1.0,0.48148148148148145,1.1920928955078125e-07,0.4460015296936035,0.22779197990894318,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1976,1146,Cold,-0.05270659551024437,0.5016789436340332,0.18789181113243103,1.0,1.0,0.5185185185185185,1.1920928955078125e-07,0.0,0.0,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1976,1146,Warm A,-0.046051740646362305,0.5049648284912109,0.19028276205062866,1.0,1.0,0.4074074074074074,5.960464477539063e-08,0.24838143587112427,0.2392091304063797,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1976,1146,Warm B,-0.052762165665626526,0.5033503174781799,0.19286401569843292,1.0,1.0,0.43209876543209874,5.960464477539063e-08,0.3708092272281647,0.32642674446105957,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1976,1146,Warm C,-0.03187079727649689,0.5083058476448059,0.19183757901191711,1.0,1.0,0.43209876543209874,1.1920928955078125e-07,0.5212556719779968,0.16071641445159912,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1977,1147,Cold,-0.05268630385398865,0.5014297366142273,0.18774127960205078,1.0,1.0,0.5185185185185185,1.1920928955078125e-07,0.0,0.0,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1977,1147,Warm A,-0.05365816131234169,0.5019574165344238,0.189888134598732,1.0,1.0,0.48148148148148145,1.1920928955078125e-07,0.24928045272827148,0.3405276834964752,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1977,1147,Warm B,-0.04673482105135918,0.5039475560188293,0.189931720495224,1.0,1.0,0.48148148148148145,1.1920928955078125e-07,0.3251303434371948,0.3496701717376709,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1977,1147,Warm C,-0.06780408322811127,0.4982738792896271,0.19203133881092072,1.0,1.0,0.4691358024691358,1.1920928955078125e-07,0.36021193861961365,0.5073891878128052,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1978,1148,Cold,-0.05434466153383255,0.5008411407470703,0.1886957883834839,1.0,1.0,0.5185185185185185,2.384185791015625e-07,0.0,0.0,,cfg02_G3_D32,2.2532528809970245,cuda
evaluation,1978,1148,Warm A,-0.0641164556145668,0.4993985891342163,0.19104987382888794,1.0,1.0,0.5061728395061729,1.1920928955078125e-07,0.2495206594467163,0.37492257356643677,,cfg02_G3_D32,2.2532528809970245,cuda
