split,item_id,item_idx,phase,base_graph_mean,diffused_graph_mean,diffused_graph_std,diffused_density_gt_1e_6,diffused_row_sum_error,local_delta_norm,last_warm_loss,config_name,selected_config_name,final_training_seconds,device
evaluation,2920,1775,Cold,0.009021463803946972,0.1111111119389534,0.15492641925811768,0.6419753086419753,2.384185791015625e-07,0.0,0.0,,cfg02_G3_D32,1.867772352998145,cuda
evaluation,2920,1775,Warm A,0.008094869554042816,0.1111111119389534,0.16866181790828705,0.5555555555555556,3.5762786865234375e-07,0.23338717222213745,0.38178858160972595,,cfg02_G3_D32,1.867772352998145,cuda
evaluation,2920,1775,Warm B,0.0077398973517119884,0.111111119389534,0.1783822923898697,0.5185185185185185,2.384185791015625e-07,0.34733039140701294,0.3320937752723694,,cfg02_G3_D32,1.867772352998145,cuda
evaluation,2920,1775,Warm C,0.008198490366339684,0.1111111119389534,0.16741807758808136,0.5679012345679012,2.384185791015625e-07,0.37606000900268555,0.4755050241947174,,cfg02_G3_D32,1.867772352998145,cuda
evaluation,2924,1778,Cold,0.006823599338531494,0.1111110970377922,0.09028425067663193,0.8765432098765432,1.1920928955078125e-07,0.0,0.0,,cfg02_G3_D32,1.867772352998145,cuda
evaluation,2924,1778,Warm A,0.005070987157523632,0.1111111119389534,0.1155080646276474,0.8024691358024691,1.1920928955078125e-07,0.22605738043785095,0.5302720069885254,,cfg02_G3_D32,1.867772352998145,cuda
evaluation,2924,1778,Warm B,0.005524417385458946,0.111111119389534,0.1414247453212738,0.691358024691358,2.384185791015625e-07,0.3701796531677246,0.46071457862854004,,cfg02_G3_D32,1.867772352998145,cuda
evaluation,2924,1778,Warm C,0.006197459064424038,0.1111110970377922,0.11227922141551971,0.7901234567901234,1.7881393432617188e-07,0.31616997718811035,0.6662126183509827,,cfg02_G3_D32,1.867772352998145,cuda
evaluation,2927,1780,Cold,0.008824264630675316,0.1111110970377922,0.15267154574394226,0.6419753086419753,2.980232238769531e-07,0.0,0.0,,cfg02_G3_D32,1.867772352998145,cuda
evaluation,2927,1780,Warm A,0.009420656599104404,0.1111111119389534,0.14681220054626465,0.6790123456790124,2.384185791015625e-07,0.22696416079998016,0.4858325123786926,,cfg02_G3_D32,1.867772352998145,cuda
evaluation,2927,1780,Warm B,0.009024091996252537,0.111111119389534,0.15864335000514984,0.6296296296296297,2.384185791015625e-07,0.35275352001190186,0.37710681557655334,,cfg02_G3_D32,1.867772352998145,cuda
evaluation,2927,1780,Warm C,0.006086440756917,0.1111110970377922,0.17188429832458496,0.5802469135802469,1.7881393432617188e-07,0.5004779100418091,0.35800060629844666,,cfg02_G3_D32,1.867772352998145,cuda
evaluation,2928,1781,Cold,0.008056518621742725,0.1111111119389534,0.10921188443899155,0.8395061728395061,2.384185791015625e-07,0.0,0.0,,cfg02_G3_D32,1.867772352998145,cuda
evaluation,2928,1781,Warm A,0.010071013122797012,0.1111111119389534,0.09357792884111404,0.8148148148148148,1.1920928955078125e-07,0.22919626533985138,0.6861581802368164,,cfg02_G3_D32,1.867772352998145,cuda
evaluation,2928,1781,Warm B,0.011111773550510406,0.1111111119389534,0.09730031341314316,0.8148148148148148,1.1920928955078125e-07,0.3279213607311249,0.6367212533950806,,cfg02_G3_D32,1.867772352998145,cuda
